state,zcta5,County,PctUrban,FIPS
27,55766,St. Louis MN,0.0,27137
27,55767,Carlton MN,67.7,27017
27,55768,St. Louis MN,40.6,27137
27,55769,Itasca MN,0.0,27061
27,55771,St. Louis MN,0.0,27137
27,55772,Koochiching MN,0.0,27071
27,55775,Itasca MN,0.0,27061
27,55779,St. Louis MN,0.0,27137
27,55780,Carlton MN,0.0,27017
27,55781,St. Louis MN,0.0,27137
27,55782,St. Louis MN,0.0,27137
27,55783,Pine MN,0.5,27115
27,55784,Itasca MN,0.0,27061
27,55785,Aitkin MN,0.0,27001
27,55786,Itasca MN,0.0,27061
27,55787,Aitkin MN,0.0,27001
27,55790,St. Louis MN,0.0,27137
27,55792,St. Louis MN,86.0,27137
27,55793,Itasca MN,0.0,27061
27,55795,Pine MN,0.0,27115
27,55797,Carlton MN,0.0,27017
27,55798,Carlton MN,0.0,27017
27,55802,St. Louis MN,100.0,27137
27,55803,St. Louis MN,50.1,27137
27,55804,St. Louis MN,71.8,27137
27,55805,St. Louis MN,100.0,27137
27,55806,St. Louis MN,100.0,27137
27,55807,St. Louis MN,100.0,27137
27,55808,St. Louis MN,93.7,27137
27,55810,St. Louis MN,58.5,27137
27,55811,St. Louis MN,75.0,27137
27,55812,St. Louis MN,100.0,27137
27,55814,St. Louis MN,100.0,27137
27,55901,Olmsted MN,95.4,27109
27,55902,Olmsted MN,91.4,27109
27,55904,Olmsted MN,84.3,27109
27,55906,Olmsted MN,88.6,27109
27,55909,Mower MN,0.0,27099
27,55910,Winona MN,0.0,27169
27,55912,Mower MN,88.1,27099
27,55917,Steele MN,0.0,27147
27,55918,Mower MN,0.0,27099
27,55919,Houston MN,0.0,27055
27,55920,Olmsted MN,69.2,27109
27,55921,Houston MN,55.4,27055
27,55922,Fillmore MN,0.0,27045
27,55923,Fillmore MN,58.3,27045
27,55924,Dodge MN,0.0,27039
27,55925,Winona MN,0.0,27169
27,55926,Mower MN,0.0,27099
27,55927,Dodge MN,64.9,27039
27,55929,Olmsted MN,0.0,27109
27,55931,Houston MN,0.0,27055
27,55932,Wabasha MN,0.0,27157
27,55933,Mower MN,0.0,27099
27,55934,Olmsted MN,0.0,27109
27,55935,Fillmore MN,0.0,27045
27,55936,Mower MN,0.0,27099
27,55939,Fillmore MN,0.0,27045
27,55940,Dodge MN,0.0,27039
27,55941,Houston MN,0.0,27055
27,55943,Houston MN,0.0,27055
27,55944,Dodge MN,82.7,27039
27,55945,Wabasha MN,0.0,27157
27,55946,Goodhue MN,0.0,27049
27,55947,Houston MN,71.3,27055
27,55949,Fillmore MN,0.0,27045
27,55950,Mower MN,0.0,27099
27,55951,Mower MN,0.0,27099
27,55952,Winona MN,0.0,27169
27,55953,Mower MN,0.0,27099
27,55954,Fillmore MN,0.0,27045
27,55955,Dodge MN,41.2,27039
27,55956,Wabasha MN,0.0,27157
27,55957,Wabasha MN,0.0,27157
27,55959,Winona MN,65.7,27169
27,55960,Olmsted MN,10.2,27109
27,55961,Fillmore MN,0.0,27045
27,55962,Fillmore MN,0.0,27045
27,55963,Goodhue MN,59.0,27049
27,55964,Wabasha MN,75.8,27157
27,55965,Fillmore MN,0.0,27045
27,55967,Mower MN,0.0,27099
27,55968,Wabasha MN,0.0,27157
27,55969,Winona MN,0.0,27169
27,55970,Mower MN,0.0,27099
27,55971,Fillmore MN,0.0,27045
27,55972,Winona MN,59.6,27169
27,55973,Mower MN,0.0,27099
27,55974,Houston MN,0.0,27055
27,55975,Fillmore MN,0.0,27045
27,55976,Olmsted MN,77.5,27109
27,55977,Mower MN,0.0,27099
27,55979,Winona MN,0.0,27169
27,55981,Wabasha MN,0.0,27157
27,55982,Mower MN,0.0,27099
27,55983,Goodhue MN,0.0,27049
27,55985,Dodge MN,0.0,27039
27,55987,Winona MN,81.9,27169
27,55990,Fillmore MN,0.0,27045
27,55991,Wabasha MN,0.0,27157
27,55992,Goodhue MN,67.4,27049
27,56001,Blue Earth MN,90.3,27013
27,56003,Nicollet MN,93.1,27103
27,56007,Freeborn MN,84.2,27047
27,56009,Freeborn MN,0.0,27047
27,56010,Blue Earth MN,0.0,27013
27,56011,Scott MN,69.2,27139
27,56013,Faribault MN,71.9,27043
27,56014,Faribault MN,0.0,27043
27,56016,Freeborn MN,0.0,27047
27,56017,Le Sueur MN,0.0,27079
27,56019,Brown MN,0.0,27015
27,56020,Freeborn MN,0.0,27047
27,56021,Nicollet MN,0.0,27103
27,56022,Watonwan MN,0.0,27165
27,56023,Faribault MN,0.0,27043
27,56024,Blue Earth MN,86.7,27013
27,56025,Faribault MN,0.0,27043
27,56026,Steele MN,0.0,27147
27,56027,Faribault MN,0.0,27043
27,56028,Le Sueur MN,0.0,27079
27,56029,Freeborn MN,0.0,27047
27,56031,Martin MN,77.2,27091
27,56032,Freeborn MN,0.0,27047
27,56033,Faribault MN,0.0,27043
27,56034,Blue Earth MN,0.0,27013
27,56035,Freeborn MN,0.0,27047
27,56036,Freeborn MN,0.0,27047
27,56037,Blue Earth MN,0.0,27013
27,56039,Martin MN,0.0,27091
27,56041,Brown MN,0.0,27015
27,56042,Freeborn MN,0.0,27047
27,56043,Freeborn MN,0.0,27047
27,56044,Sibley MN,0.0,27143
27,56045,Freeborn MN,0.0,27047
27,56046,Steele MN,0.0,27147
27,56047,Faribault MN,0.0,27043
27,56048,Waseca MN,0.0,27161
27,56050,Le Sueur MN,34.9,27079
27,56051,Faribault MN,0.0,27043
27,56052,Le Sueur MN,0.0,27079
27,56054,Nicollet MN,0.0,27103
27,56055,Blue Earth MN,65.6,27013
27,56056,Watonwan MN,0.0,27165
27,56057,Le Sueur MN,0.0,27079
27,56058,Le Sueur MN,62.9,27079
27,56060,Watonwan MN,0.0,27165
27,56062,Watonwan MN,0.0,27165
27,56063,Blue Earth MN,0.0,27013
27,56065,Blue Earth MN,0.0,27013
27,56068,Faribault MN,0.0,27043
27,56069,Le Sueur MN,57.9,27079
27,56071,Scott MN,66.4,27139
27,56072,Waseca MN,0.0,27161
27,56073,Brown MN,79.8,27015
27,56074,Nicollet MN,0.0,27103
27,56075,Martin MN,0.0,27091
27,56078,Blue Earth MN,0.0,27013
27,56080,Blue Earth MN,0.0,27013
27,56081,Watonwan MN,75.2,27165
27,56082,Nicollet MN,81.8,27103
27,56083,Redwood MN,0.0,27127
27,56085,Brown MN,63.8,27015
27,56087,Brown MN,0.0,27015
27,56088,Martin MN,0.0,27091
27,56089,Freeborn MN,0.0,27047
27,56090,Blue Earth MN,0.0,27013
27,56091,Waseca MN,0.0,27161
27,56093,Waseca MN,74.3,27161
27,56096,Le Sueur MN,0.0,27079
27,56097,Faribault MN,0.0,27043
27,56098,Faribault MN,0.0,27043
27,56101,Cottonwood MN,75.1,27033
27,56110,Nobles MN,0.0,27105
27,56111,Jackson MN,0.0,27063
27,56113,Lincoln MN,0.0,27081
27,56114,Murray MN,0.0,27101
27,56115,Lyon MN,0.0,27083
27,56116,Rock MN,0.0,27133
27,56117,Nobles MN,0.0,27105
27,56118,Cottonwood MN,0.0,27033
27,56119,Nobles MN,0.0,27105
27,56120,Watonwan MN,0.0,27165
27,56121,Martin MN,0.0,27091
27,56122,Murray MN,0.0,27101
27,56123,Murray MN,0.0,27101
27,56125,Murray MN,0.0,27101
27,56127,Martin MN,0.0,27091
27,56128,Pipestone MN,0.0,27117
27,56129,Nobles MN,0.0,27105
27,56131,Murray MN,0.0,27101
27,56132,Lyon MN,0.0,27083
27,56134,Rock MN,0.0,27133
27,56136,Lincoln MN,0.0,27081
27,56137,Jackson MN,0.0,27063
27,56138,Rock MN,0.0,27133
27,56139,Pipestone MN,0.0,27117
27,56140,Pipestone MN,0.0,27117
27,56141,Murray MN,0.0,27101
27,56142,Lincoln MN,0.0,27081
27,56143,Jackson MN,70.8,27063
27,56144,Pipestone MN,0.0,27117
27,56145,Cottonwood MN,0.0,27033
27,56146,Rock MN,0.0,27133
27,56147,Rock MN,0.0,27133
27,56149,Lincoln MN,0.0,27081
27,56150,Jackson MN,0.0,27063
27,56151,Murray MN,0.0,27101
27,56152,Redwood MN,0.0,27127
27,56153,Nobles MN,0.0,27105
27,56155,Nobles MN,0.0,27105
27,56156,Rock MN,76.2,27133
27,56157,Lyon MN,0.0,27083
27,56158,Rock MN,0.0,27133
27,56159,Cottonwood MN,0.0,27033
27,56160,Watonwan MN,0.0,27165
27,56161,Jackson MN,0.0,27063
27,56162,Martin MN,0.0,27091
27,56164,Pipestone MN,69.2,27117
27,56165,Nobles MN,0.0,27105
27,56166,Redwood MN,0.0,27127
27,56167,Nobles MN,0.0,27105
27,56168,Nobles MN,0.0,27105
27,56169,Lyon MN,0.0,27083
27,56170,Pipestone MN,0.0,27117
27,56171,Martin MN,0.0,27091
27,56172,Murray MN,0.0,27101
27,56173,Rock MN,0.0,27133
27,56174,Cottonwood MN,0.0,27033
27,56175,Lyon MN,0.0,27083
27,56176,Martin MN,0.0,27091
27,56177,Pipestone MN,0.0,27117
27,56178,Lincoln MN,0.0,27081
27,56180,Redwood MN,0.0,27127
27,56181,Martin MN,0.0,27091
27,56183,Cottonwood MN,0.0,27033
27,56185,Nobles MN,0.0,27105
27,56186,Pipestone MN,0.0,27117
27,56187,Nobles MN,89.0,27105
27,56201,Kandiyohi MN,87.4,27067
27,56207,Stevens MN,0.0,27149
27,56208,Swift MN,0.0,27151
27,56209,Kandiyohi MN,0.0,27067
27,56210,Big Stone MN,0.0,27011
27,56211,Big Stone MN,0.0,27011
27,56212,Lac qui Parle MN,0.0,27073
27,56214,Redwood MN,0.0,27127
27,56215,Swift MN,68.0,27151
27,56216,Kandiyohi MN,0.0,27067
27,56218,Lac qui Parle MN,0.0,27073
27,56219,Traverse MN,0.0,27155
27,56220,Yellow Medicine MN,0.0,27173
27,56221,Stevens MN,0.0,27149
27,56222,Chippewa MN,0.0,27023
27,56223,Yellow Medicine MN,0.0,27173
27,56224,Redwood MN,0.0,27127
27,56225,Big Stone MN,0.0,27011
27,56226,Swift MN,0.0,27151
27,56227,Big Stone MN,0.0,27011
27,56228,Meeker MN,0.0,27093
27,56229,Lyon MN,0.0,27083
27,56230,Renville MN,0.0,27129
27,56231,Swift MN,0.0,27151
27,56232,Lac qui Parle MN,0.0,27073
27,56235,Stevens MN,0.0,27149
27,56236,Traverse MN,0.0,27155
27,56237,Yellow Medicine MN,0.0,27173
27,56239,Lyon MN,0.0,27083
27,56240,Big Stone MN,0.0,27011
27,56241,Yellow Medicine MN,68.2,27173
27,56243,Meeker MN,0.0,27093
27,56244,Stevens MN,0.0,27149
27,56245,Yellow Medicine MN,0.0,27173
27,56248,Grant MN,0.0,27051
27,56249,Swift MN,0.0,27151
27,56251,Kandiyohi MN,0.0,27067
27,56252,Swift MN,0.0,27151
27,56253,Kandiyohi MN,0.0,27067
27,56255,Redwood MN,0.0,27127
27,56256,Lac qui Parle MN,0.0,27073
27,56257,Lac qui Parle MN,0.0,27073
27,56258,Lyon MN,86.2,27083
27,56260,Chippewa MN,0.0,27023
27,56262,Chippewa MN,0.0,27023
27,56263,Redwood MN,0.0,27127
27,56264,Lyon MN,0.0,27083
27,56265,Chippewa MN,68.8,27023
27,56266,Redwood MN,0.0,27127
27,56267,Stevens MN,75.3,27149
27,56270,Renville MN,0.0,27129
27,56271,Swift MN,0.0,27151
27,56273,Kandiyohi MN,29.0,27067
27,56274,Grant MN,0.0,27051
27,56276,Big Stone MN,0.0,27011
27,56277,Renville MN,0.0,27129
27,56278,Big Stone MN,0.0,27011
27,56279,Kandiyohi MN,0.0,27067
27,56280,Yellow Medicine MN,0.0,27173
27,56281,Kandiyohi MN,0.0,27067
27,56282,Kandiyohi MN,0.0,27067
27,56283,Redwood MN,74.7,27127
27,56284,Renville MN,0.0,27129
27,56285,Renville MN,0.0,27129
27,56287,Redwood MN,0.0,27127
27,56288,Kandiyohi MN,38.3,27067
27,56289,Kandiyohi MN,0.0,27067
27,56291,Lyon MN,0.0,27083
27,56292,Redwood MN,0.0,27127
27,56293,Redwood MN,0.0,27127
27,56294,Redwood MN,0.0,27127
27,56295,Chippewa MN,0.0,27023
27,56296,Traverse MN,0.0,27155
27,56297,Yellow Medicine MN,0.0,27173
27,56301,Stearns MN,85.2,27145
27,56303,Stearns MN,99.9,27145
27,56304,Sherburne MN,82.4,27141
27,56307,Stearns MN,49.7,27145
27,56308,Douglas MN,68.0,27041
27,56309,Grant MN,0.0,27051
27,56310,Stearns MN,0.0,27145
27,56311,Grant MN,0.0,27051
27,56312,Stearns MN,0.0,27145
27,56313,Mille Lacs MN,0.0,27095
27,56314,Morrison MN,0.0,27097
27,56315,Douglas MN,0.0,27041
27,56316,Stearns MN,0.0,27145
27,56318,Todd MN,0.0,27153
27,56319,Douglas MN,51.3,27041
27,56320,Stearns MN,53.5,27145
27,56321,Stearns MN,0.0,27145
27,56323,Pope MN,0.0,27121
27,56324,Otter Tail MN,0.0,27111
27,56325,Stearns MN,0.0,27145
27,56326,Douglas MN,0.0,27041
27,56327,Douglas MN,0.0,27041
27,56328,Morrison MN,0.0,27097
27,56329,Benton MN,0.0,27009
27,56330,Mille Lacs MN,0.0,27095
27,56331,Stearns MN,0.0,27145
27,56332,Douglas MN,0.0,27041
27,56334,Pope MN,0.0,27121
27,56335,Stearns MN,0.0,27145
27,56336,Todd MN,0.0,27153
27,56338,Morrison MN,0.0,27097
27,56339,Grant MN,0.0,27051
27,56340,Stearns MN,0.0,27145
27,56342,Mille Lacs MN,0.0,27095
27,56343,Douglas MN,0.0,27041
27,56345,Morrison MN,61.0,27097
27,56347,Todd MN,47.5,27153
27,56349,Pope MN,0.0,27121
27,56350,Aitkin MN,0.0,27001
27,56352,Stearns MN,53.2,27145
27,56353,Mille Lacs MN,31.5,27095
27,56354,Douglas MN,0.0,27041
27,56355,Douglas MN,0.0,27041
27,56356,Stearns MN,0.0,27145
27,56357,Benton MN,0.0,27009
27,56358,Kanabec MN,0.0,27065
27,56359,Mille Lacs MN,0.0,27095
27,56360,Douglas MN,0.0,27041
27,56361,Otter Tail MN,0.0,27111
27,56362,Stearns MN,0.0,27145
27,56363,Mille Lacs MN,0.0,27095
27,56364,Morrison MN,0.0,27097
27,56367,Benton MN,18.4,27009
27,56368,Stearns MN,0.0,27145
27,56369,Stearns MN,0.0,27145
27,56371,Stearns MN,0.0,27145
27,56373,Morrison MN,0.0,27097
27,56374,Stearns MN,66.4,27145
27,56375,Stearns MN,0.0,27145
27,56376,Stearns MN,0.0,27145
27,56377,Stearns MN,93.1,27145
27,56378,Stearns MN,54.7,27145
27,56379,Benton MN,82.2,27009
27,56381,Pope MN,0.0,27121
27,56382,Morrison MN,0.0,27097
27,56384,Morrison MN,0.0,27097
27,56385,Pope MN,0.0,27121
27,56386,Mille Lacs MN,0.0,27095
27,56387,Stearns MN,94.9,27145
27,56389,Todd MN,0.0,27153
27,56401,Crow Wing MN,47.4,27035
27,56425,Crow Wing MN,76.6,27035
27,56431,Aitkin MN,0.0,27001
27,56433,Hubbard MN,0.0,27057
27,56434,Todd MN,0.0,27153
27,56435,Cass MN,0.0,27021
27,56436,Hubbard MN,0.0,27057
27,56437,Todd MN,0.0,27153
27,56438,Todd MN,0.0,27153
27,56440,Todd MN,0.0,27153
27,56441,Crow Wing MN,61.5,27035
27,56442,Crow Wing MN,0.0,27035
27,56443,Morrison MN,0.0,27097
27,56444,Crow Wing MN,24.5,27035
27,56446,Todd MN,0.0,27153
27,56447,Crow Wing MN,0.0,27035
27,56448,Crow Wing MN,0.0,27035
27,56449,Crow Wing MN,0.0,27035
27,56450,Crow Wing MN,0.0,27035
27,56452,Cass MN,0.0,27021
27,56453,Todd MN,0.0,27153
27,56455,Crow Wing MN,34.4,27035
27,56456,Crow Wing MN,0.0,27035
27,56458,Hubbard MN,0.0,27057
27,56461,Hubbard MN,0.0,27057
27,56464,Wadena MN,0.0,27159
27,56465,Crow Wing MN,0.0,27035
27,56466,Cass MN,0.0,27021
27,56467,Hubbard MN,0.0,27057
27,56468,Crow Wing MN,0.0,27035
27,56469,Aitkin MN,0.0,27001
27,56470,Hubbard MN,32.9,27057
27,56472,Crow Wing MN,0.0,27035
27,56473,Cass MN,0.0,27021
27,56474,Cass MN,0.0,27021
27,56475,Morrison MN,0.0,27097
27,56477,Wadena MN,0.0,27159
27,56479,Todd MN,51.8,27153
27,56481,Wadena MN,0.0,27159
27,56482,Wadena MN,58.9,27159
27,56484,Cass MN,0.0,27021
27,56501,Becker MN,48.9,27005
27,56510,Norman MN,0.0,27107
27,56511,Becker MN,0.0,27005
27,56514,Clay MN,0.0,27027
27,56515,Otter Tail MN,0.0,27111
27,56516,Mahnomen MN,0.0,27087
27,56517,Polk MN,0.0,27119
27,56518,Otter Tail MN,0.0,27111
27,56519,Norman MN,0.0,27107
27,56520,Wilkin MN,82.3,27167
27,56521,Becker MN,0.0,27005
27,56522,Wilkin MN,0.0,27167
27,56523,Polk MN,0.0,27119
27,56524,Otter Tail MN,0.0,27111
27,56525,Clay MN,0.0,27027
27,56527,Otter Tail MN,0.0,27111
27,56528,Otter Tail MN,0.0,27111
27,56529,Clay MN,93.8,27027
27,56531,Grant MN,0.0,27051
27,56533,Otter Tail MN,0.0,27111
27,56534,Otter Tail MN,0.0,27111
27,56535,Polk MN,0.0,27119
27,56536,Clay MN,0.0,27027
27,56537,Otter Tail MN,65.1,27111
27,56540,Polk MN,0.0,27119
27,56541,Norman MN,0.0,27107
27,56542,Polk MN,0.0,27119
27,56543,Wilkin MN,0.0,27167
27,56544,Becker MN,0.0,27005
27,56545,Norman MN,0.0,27107
27,56546,Clay MN,0.0,27027
27,56547,Clay MN,0.0,27027
27,56548,Norman MN,0.0,27107
27,56549,Clay MN,0.0,27027
27,56550,Norman MN,0.0,27107
27,56551,Otter Tail MN,0.0,27111
27,56552,Clay MN,0.0,27027
27,56553,Wilkin MN,0.0,27167
27,56554,Becker MN,0.0,27005
27,56556,Polk MN,0.0,27119
27,56557,Mahnomen MN,0.0,27087
27,56560,Clay MN,95.1,27027
27,56565,Wilkin MN,0.0,27167
27,56566,Mahnomen MN,0.0,27087
27,56567,Otter Tail MN,0.0,27111
27,56568,Polk MN,0.0,27119
27,56569,Becker MN,0.0,27005
27,56570,Becker MN,0.0,27005
27,56571,Otter Tail MN,0.0,27111
27,56572,Otter Tail MN,0.0,27111
27,56573,Otter Tail MN,48.9,27111
27,56574,Norman MN,0.0,27107
27,56575,Becker MN,0.0,27005
27,56576,Otter Tail MN,0.0,27111
27,56577,Becker MN,0.0,27005
27,56578,Becker MN,0.0,27005
27,56579,Wilkin MN,0.0,27167
27,56580,Clay MN,0.0,27027
27,56581,Norman MN,0.0,27107
27,56583,Traverse MN,0.0,27155
27,56584,Norman MN,0.0,27107
27,56585,Clay MN,0.0,27027
27,56586,Otter Tail MN,0.0,27111
27,56587,Otter Tail MN,0.0,27111
27,56588,Otter Tail MN,0.0,27111
27,56589,Mahnomen MN,0.0,27087
27,56590,Grant MN,0.0,27051
27,56591,Becker MN,0.0,27005
27,56592,Polk MN,0.0,27119
27,56593,Becker MN,0.0,27005
27,56594,Wilkin MN,0.0,27167
27,56601,Beltrami MN,45.4,27007
27,56621,Clearwater MN,0.0,27029
27,56623,Lake of the Woods MN,0.0,27077
27,56626,Cass MN,0.0,27021
27,56627,Koochiching MN,0.0,27071
27,56628,Itasca MN,0.0,27061
27,56629,Koochiching MN,0.0,27071
27,56630,Beltrami MN,0.0,27007
27,56633,Cass MN,0.0,27021
27,56634,Clearwater MN,0.0,27029
27,56636,Itasca MN,0.0,27061
27,56637,Itasca MN,0.0,27061
27,56639,Itasca MN,0.0,27061
27,56641,Cass MN,0.0,27021
27,56644,Clearwater MN,0.0,27029
27,56646,Polk MN,0.0,27119
27,56647,Beltrami MN,0.0,27007
27,56649,Koochiching MN,69.7,27071
27,56650,Beltrami MN,0.0,27007
27,56651,Mahnomen MN,0.0,27087
27,56652,Clearwater MN,0.0,27029
27,56653,Koochiching MN,0.0,27071
27,56654,Koochiching MN,0.0,27071
27,56655,Cass MN,0.0,27021
27,56657,Itasca MN,0.0,27061
27,56659,Itasca MN,0.0,27061
27,56660,Koochiching MN,0.0,27071
27,56661,Koochiching MN,0.0,27071
27,56662,Cass MN,0.0,27021
27,56663,Beltrami MN,0.0,27007
27,56666,Beltrami MN,0.0,27007
27,56667,Beltrami MN,0.0,27007
27,56668,Koochiching MN,100.0,27071
27,56669,Koochiching MN,0.0,27071
27,56670,Beltrami MN,0.0,27007
27,56671,Beltrami MN,0.0,27007
27,56672,Cass MN,0.0,27021
27,56673,Roseau MN,0.0,27135
27,56676,Clearwater MN,0.0,27029
27,56678,Beltrami MN,0.0,27007
27,56680,Itasca MN,0.0,27061
27,56681,Itasca MN,0.0,27061
27,56683,Beltrami MN,0.0,27007
27,56684,Polk MN,0.0,27119
27,56685,Beltrami MN,0.0,27007
27,56686,Lake of the Woods MN,0.0,27077
27,56687,Beltrami MN,0.0,27007
27,56688,Itasca MN,0.0,27061
27,56701,Pennington MN,70.0,27113
27,56710,Marshall MN,0.0,27089
27,56711,Lake of the Woods MN,0.0,27077
27,56713,Marshall MN,0.0,27089
27,56714,Roseau MN,0.0,27135
27,56715,Red Lake MN,0.0,27125
27,56716,Polk MN,84.6,27119
27,56720,Kittson MN,0.0,27069
27,56721,Polk MN,82.4,27119
27,56722,Polk MN,0.0,27119
27,56723,Polk MN,0.0,27119
27,56724,Marshall MN,0.0,27089
27,56725,Pennington MN,0.0,27113
27,56726,Roseau MN,0.0,27135
27,56727,Marshall MN,0.0,27089
27,56728,Kittson MN,0.0,27069
27,56729,Kittson MN,0.0,27069
27,56731,Kittson MN,0.0,27069
27,56732,Kittson MN,0.0,27069
27,56733,Kittson MN,0.0,27069
27,56734,Kittson MN,0.0,27069
27,56735,Kittson MN,0.0,27069
27,56736,Polk MN,0.0,27119
27,56737,Marshall MN,0.0,27089
27,56738,Marshall MN,0.0,27089
27,56741,Lake of the Woods MN,0.0,27077
27,56742,Red Lake MN,0.0,27125
27,56744,Marshall MN,0.0,27089
27,56748,Red Lake MN,0.0,27125
27,56750,Red Lake MN,0.0,27125
27,56751,Roseau MN,49.6,27135
27,56754,Pennington MN,0.0,27113
27,56755,Kittson MN,0.0,27069
27,56756,Roseau MN,0.0,27135
27,56757,Marshall MN,0.0,27089
27,56758,Marshall MN,0.0,27089
27,56759,Roseau MN,0.0,27135
27,56760,Marshall MN,0.0,27089
27,56761,Roseau MN,0.0,27135
27,56762,Marshall MN,0.0,27089
27,56763,Roseau MN,0.0,27135
28,38601,Lafayette MS,0.0,28071
28,38603,Benton MS,0.0,28009
28,38606,Panola MS,41.7,28107
28,38610,Tippah MS,0.0,28139
28,38611,Marshall MS,0.0,28093
28,38614,Coahoma MS,86.1,28027
28,38617,Coahoma MS,0.0,28027
28,38618,Tate MS,0.0,28137
28,38619,Panola MS,0.0,28107
28,38620,Panola MS,17.2,28107
28,38621,Panola MS,0.0,28107
28,38622,Quitman MS,0.0,28119
28,38623,Quitman MS,0.0,28119
28,38625,Tippah MS,0.0,28139
28,38626,Tunica MS,0.0,28143
28,38627,Union MS,0.0,28145
28,38629,Tippah MS,0.0,28139
28,38630,Coahoma MS,0.0,28027
28,38631,Coahoma MS,0.0,28027
28,38632,DeSoto MS,48.8,28033
28,38633,Benton MS,0.0,28009
28,38635,Marshall MS,38.6,28093
28,38637,DeSoto MS,97.8,28033
28,38639,Coahoma MS,0.0,28027
28,38641,DeSoto MS,0.0,28033
28,38642,Benton MS,0.0,28009
28,38643,Quitman MS,63.2,28119
28,38644,Coahoma MS,0.0,28027
28,38645,Coahoma MS,15.1,28027
28,38646,Quitman MS,61.2,28119
28,38647,Benton MS,0.0,28009
28,38650,Union MS,0.1,28145
28,38651,DeSoto MS,46.3,28033
28,38652,Union MS,39.9,28145
28,38654,DeSoto MS,80.0,28033
28,38655,Lafayette MS,58.8,28071
28,38658,Panola MS,0.0,28107
28,38659,Marshall MS,0.0,28093
28,38661,Marshall MS,0.0,28093
28,38663,Tippah MS,30.1,28139
28,38664,Tunica MS,0.0,28143
28,38665,Tate MS,0.0,28137
28,38666,Panola MS,0.0,28107
28,38668,Tate MS,45.2,28137
28,38670,Quitman MS,0.0,28119
28,38671,DeSoto MS,99.0,28033
28,38672,DeSoto MS,95.3,28033
28,38673,Lafayette MS,0.0,28071
28,38674,Tippah MS,0.0,28139
28,38676,Tunica MS,57.4,28143
28,38677,Lafayette MS,100.0,28071
28,38680,DeSoto MS,77.2,28033
28,38683,Tippah MS,0.0,28139
28,38685,Marshall MS,0.0,28093
28,38701,Washington MS,87.3,28151
28,38703,Washington MS,89.2,28151
28,38704,Issaquena MS,0.0,28055
28,38720,Coahoma MS,0.0,28027
28,38721,Sharkey MS,0.0,28125
28,38722,Washington MS,0.0,28151
28,38723,Washington MS,0.0,28151
28,38725,Bolivar MS,0.0,28011
28,38726,Bolivar MS,0.0,28011
28,38730,Bolivar MS,35.2,28011
28,38731,Washington MS,0.0,28151
28,38732,Bolivar MS,84.1,28011
28,38736,Sunflower MS,0.0,28133
28,38737,Sunflower MS,0.0,28133
28,38738,Sunflower MS,0.0,28133
28,38740,Bolivar MS,0.0,28011
28,38744,Washington MS,0.0,28151
28,38745,Issaquena MS,0.0,28055
28,38746,Bolivar MS,0.0,28011
28,38748,Washington MS,67.0,28151
28,38749,Sunflower MS,0.0,28133
28,38751,Sunflower MS,89.4,28133
28,38753,Sunflower MS,0.0,28133
28,38754,Humphreys MS,0.0,28053
28,38756,Washington MS,76.9,28151
28,38759,Bolivar MS,0.0,28011
28,38760,Washington MS,51.8,28151
28,38761,Sunflower MS,89.4,28133
28,38762,Bolivar MS,0.0,28011
28,38764,Bolivar MS,0.0,28011
28,38765,Sharkey MS,0.0,28125
28,38767,Coahoma MS,0.0,28027
28,38768,Sunflower MS,0.0,28133
28,38769,Bolivar MS,0.0,28011
28,38771,Sunflower MS,92.0,28133
28,38772,Bolivar MS,0.0,28011
28,38773,Bolivar MS,0.0,28011
28,38774,Bolivar MS,0.0,28011
28,38778,Sunflower MS,0.0,28133
28,38781,Bolivar MS,0.0,28011
28,38801,Lee MS,82.6,28081
28,38804,Lee MS,61.4,28081
28,38821,Monroe MS,52.4,28095
28,38824,Prentiss MS,0.0,28117
28,38826,Lee MS,46.3,28081
28,38827,Tishomingo MS,0.0,28141
28,38828,Union MS,0.0,28145
28,38829,Prentiss MS,32.3,28117
28,38833,Tishomingo MS,0.0,28141
28,38834,Alcorn MS,42.8,28003
28,38838,Tishomingo MS,0.0,28141
28,38841,Pontotoc MS,0.0,28115
28,38843,Itawamba MS,28.1,28057
28,38844,Monroe MS,0.0,28095
28,38846,Alcorn MS,0.0,28003
28,38847,Itawamba MS,0.0,28057
28,38848,Monroe MS,0.0,28095
28,38849,Lee MS,0.0,28081
28,38850,Chickasaw MS,0.0,28017
28,38851,Chickasaw MS,30.4,28017
28,38852,Tishomingo MS,0.0,28141
28,38855,Itawamba MS,0.0,28057
28,38856,Itawamba MS,0.0,28057
28,38857,Lee MS,0.0,28081
28,38858,Monroe MS,0.0,28095
28,38859,Prentiss MS,0.0,28117
28,38860,Chickasaw MS,0.0,28017
28,38862,Lee MS,30.1,28081
28,38863,Pontotoc MS,24.3,28115
28,38864,Pontotoc MS,0.0,28115
28,38865,Alcorn MS,0.0,28003
28,38866,Lee MS,45.8,28081
28,38868,Lee MS,14.2,28081
28,38869,Pontotoc MS,0.0,28115
28,38870,Monroe MS,0.0,28095
28,38871,Pontotoc MS,0.0,28115
28,38873,Tishomingo MS,0.0,28141
28,38876,Itawamba MS,0.0,28057
28,38878,Calhoun MS,0.0,28013
28,38879,Lee MS,98.7,28081
28,38901,Grenada MS,57.0,28043
